class,probs,preds
0,0.012746215,0
1,0.9999738,1
0,0.031157851,0
1,0.99680525,1
1,0.9992734,1
1,0.99959177,1
0,0.0010658503,0
1,0.9986415,1
0,0.0045768917,0
1,0.95676243,1
1,0.99634373,1
0,0.009973347,0
0,0.011382699,0
0,0.000101178885,0
1,0.99992514,1
0,0.0034304261,0
0,0.014122754,0
1,0.8934449,1
1,0.999318,1
0,0.007971674,0
1,0.9994399,1
1,0.99986696,1
1,0.9965551,1
0,1.564622e-05,0
1,0.9999769,1
0,0.005836338,0
0,0.039906323,0
1,0.99997807,1
1,0.9982865,1
1,0.99998885,1
1,0.98659575,1
0,9.5427036e-05,0
1,0.99998856,1
0,0.01062125,0
0,0.009968728,0
1,0.99594307,1
0,0.0030883849,0
1,0.99478006,1
1,0.9999876,1
1,0.9967209,1
0,0.00020381808,0
0,0.0061579645,0
0,0.0060222745,0
0,0.0042518377,0
0,0.0015298426,0
0,0.012235105,0
0,0.017024815,0
1,0.9692894,1
1,0.9734869,1
1,0.9999318,1
1,0.9998913,1
1,0.93906856,1
0,0.052745998,0
0,0.00018104911,0
1,0.99994564,1
1,0.999938,1
0,0.0018578768,0
0,0.07226995,0
1,0.9998808,1
1,0.99997306,1
0,0.000103622675,0
1,0.999979,1
1,0.99997675,1
0,0.0003504455,0
0,0.005133152,0
1,0.9889797,1
1,0.9999331,1
0,0.0051318407,0
0,0.0015072227,0
0,0.059722543,0
0,0.0069524646,0
1,0.9999827,1
1,0.9968896,1
1,0.9980017,1
1,0.9991858,1
0,0.012978405,0
1,0.9922334,1
0,0.06110108,0
0,0.0051394403,0
1,0.9999989,1
0,0.0069539845,0
0,0.01516521,0
0,0.0059413016,0
0,0.013837844,0
0,0.031898916,0
1,0.99818534,1
0,0.0003171265,0
0,0.00011026859,0
0,0.01412636,0
1,0.9996915,1
1,0.9999566,1
1,0.9999739,1
1,0.9999839,1
0,0.003991723,0
0,2.4944544e-05,0
1,0.99141324,1
0,0.004875481,0
1,0.99999523,1
0,6.0796738e-05,0
0,0.0102669,0
0,0.0035863817,0
0,0.009970754,0
1,0.9999882,1
0,0.0051535666,0
1,0.9865799,1
0,3.311038e-05,0
0,0.012675822,0
0,0.005142033,0
1,0.9985784,1
0,0.00019198656,0
0,0.0064208806,0
0,0.020262122,0
1,0.5406199,1
0,0.0020847917,0
1,0.9978119,1
1,0.9999894,1
0,0.008799404,0
1,0.989113,1
0,0.0042515695,0
1,0.99992955,1
1,0.99472725,1
0,0.00010102987,0
0,0.0025794506,0
0,0.004733175,0
1,0.99992734,1
0,0.0021708608,0
0,0.012745827,0
0,0.00056275725,0
1,0.9996102,1
1,0.99999726,1
0,0.006151229,0
1,0.99998164,1
1,0.6460601,1
0,0.0027347505,0
1,0.99999964,1
0,0.0037090182,0
1,0.95873135,1
0,0.0038617551,0
1,0.95489264,1
0,0.0129773915,0
0,0.0011872053,0
1,0.9996292,1
1,0.999137,1
0,0.0009640455,0
1,0.99987435,1
1,0.9938557,1
1,0.99985135,1
1,0.99955416,1
0,6.508827e-05,0
0,0.00033909082,0
1,0.9812124,1
0,0.009814382,0
1,0.9999827,1
0,0.0038715005,0
1,0.9996541,1
0,0.00996837,0
0,0.009971559,0
1,0.9987639,1
1,0.999902,1
1,0.9978696,1
0,0.00016099215,0
1,0.99944806,1
0,0.0056316257,0
1,0.9999851,1
0,0.0034333766,0
0,0.01103276,0
1,0.9471942,1
0,0.0060324073,0
0,0.00043073297,0
0,0.020246148,0
1,0.9994402,1
0,0.0038715005,0
0,0.009478033,0
1,0.9812958,1
0,0.00013789535,0
0,0.021371186,0
0,0.002564013,0
1,0.9946766,1
0,0.0014321804,0
1,0.9999908,1
1,0.9640789,1
1,0.9969127,1
0,0.0076150596,0
0,0.0034305453,0
1,0.9936898,1
0,0.0065430403,0
0,0.006520778,0
1,0.99790555,1
0,0.0031802952,0
0,0.007903546,0
1,0.99998933,1
0,0.043821305,0
0,0.011057228,0
0,0.018548787,0
0,0.018544137,0
1,0.99985695,1
1,0.9986652,1
1,0.99804986,1
1,0.99999356,1
1,0.108407736,0
0,0.008230537,0
0,0.013363451,0
1,0.147524,0
0,0.009143889,0
1,0.9964194,1
0,2.297759e-05,0
1,0.9995205,1
1,0.999995,1
0,0.012526929,0
1,0.9991463,1
0,0.0035872757,0
1,0.9956906,1
0,0.0029001236,0
0,0.003982991,0
0,0.0076162815,0
1,0.9889816,1
1,0.9999653,1
0,0.0040524304,0
0,9.807944e-05,0
1,0.9994067,1
1,0.40150845,0
1,0.9999924,1
1,0.99667454,1
0,0.0059417486,0
0,0.018823266,0
1,0.9999478,1
1,0.998852,1
0,0.0069366097,0
0,0.0025538504,0
0,0.005158633,0
0,0.007995009,0
1,0.99994385,1
1,0.9877316,1
1,0.99197894,1
1,0.9995144,1
0,0.013688356,0
1,0.96408165,1
0,3.7521124e-05,0
0,0.0016452372,0
1,0.99997646,1
1,0.99252427,1
0,0.08435252,0
0,0.08341241,0
1,0.999022,1
1,0.999997,1
0,0.0022920966,0
0,0.0059411526,0
1,0.9919579,1
1,0.9999827,1
0,0.007365495,0
1,0.9945988,1
1,0.9998717,1
0,3.8206577e-05,0
0,0.008881301,0
0,0.09303105,0
1,0.98729396,1
1,0.99984086,1
0,0.00034675002,0
1,0.9912637,1
1,0.9997186,1
0,0.0014446378,0
0,0.021531314,0
1,0.99998605,1
1,0.9971064,1
1,0.98723537,1
0,0.0059399903,0
0,0.0018084645,0
0,0.09385818,0
0,0.013057828,0
1,0.9999869,1
0,0.01029855,0
1,0.9371223,1
1,0.99982613,1
1,0.99781895,1
1,0.9999876,1
0,0.007881254,0
1,0.9999764,1
0,0.009969115,0
1,0.9999633,1
1,0.9997194,1
0,0.006031513,0
1,0.99944025,1
1,0.9564553,1
0,0.009968013,0
1,0.99970317,1
0,0.0005132854,0
0,0.013102472,0
1,0.99999446,1
0,0.01275605,0
1,0.9982887,1
0,0.01252237,0
0,0.008757234,0
1,0.9615985,1
0,0.006709188,0
0,0.000988841,0
0,0.003040105,0
0,0.00051525235,0
0,0.00048315525,0
1,0.9999907,1
1,0.9999882,1
0,0.005140215,0
0,0.005943358,0
1,0.99987686,1
0,0.003096342,0
0,0.009975344,0
0,0.005715072,0
1,0.99949944,1
1,0.99989235,1
0,0.0011871159,0
0,3.170967e-05,0
0,0.00032746792,0
0,0.018832147,0
1,0.9999149,1
1,0.92294425,1
1,0.8747204,1
1,0.9995942,1
1,0.9908669,1
0,0.030563563,0
0,0.0068481565,0
1,0.9997461,1
1,0.9995553,1
0,0.0043450594,0
1,0.9999633,1
1,0.9991372,1
0,0.0051391423,0
0,0.011037886,0
0,0.006137699,0
1,0.997597,1
1,0.9983169,1
0,0.024876416,0
0,0.008932412,0
1,0.9999974,1
1,0.99982655,1
0,0.0004682243,0
0,0.012747437,0
1,0.9952639,1
1,0.9748188,1
1,0.99467385,1
0,0.0004107356,0
1,0.9999766,1
1,0.9999972,1
1,0.9999949,1
0,0.009972692,0
1,0.9999443,1
0,0.0007851124,0
0,0.0065430105,0
1,0.97883236,1
0,0.019801438,0
1,0.99022114,1
0,0.0042518973,0
0,0.051501334,0
1,0.99983096,1
0,0.009874731,0
1,0.9853854,1
0,0.0040106773,0
0,0.0028098226,0
0,0.00014320016,0
0,0.0004042387,0
0,7.113814e-05,0
0,0.009068519,0
1,0.99982893,1
0,0.006947994,0
1,0.9999427,1
1,0.94719744,1
0,0.013743728,0
1,0.47700927,0
0,0.0043448806,0
0,0.005137682,0
0,0.0004350543,0
1,0.9999784,1
0,0.01252082,0
0,0.0064205527,0
0,0.0046516657,0
0,0.00875771,0
1,0.99984133,1
1,0.99997854,1
1,0.9998501,1
1,0.9848945,1
0,0.009664953,0
1,0.99996996,1
1,0.9999861,1
0,6.0349703e-05,0
0,0.0024138093,0
0,0.05886504,0
0,0.008751124,0
0,0.00034540892,0
0,0.0020133257,0
0,1.6480684e-05,0
0,0.00011509657,0
0,0.0016449988,0
1,0.99997807,1
1,0.99917805,1
1,0.99997723,1
1,0.9999781,1
0,6.505847e-05,0
1,0.9999318,1
0,0.019046575,0
1,0.9951922,1
0,0.11602408,0
0,0.0020375848,0
0,0.009144932,0
0,0.006952107,0
1,0.96021676,1
1,0.13416046,0
1,0.9959035,1
0,0.009796798,0
1,0.9999781,1
1,0.999987,1
1,0.9999715,1
1,0.03754565,0
1,0.9994992,1
1,0.99998343,1
0,0.00043347478,0
1,0.999867,1
0,0.02047667,0
0,0.020266354,0
1,0.98402226,1
0,0.00044995546,0
0,0.003085494,0
0,0.0003633201,0
1,0.9997517,1
0,0.021484882,0
1,0.9999894,1
1,0.99693525,1
0,0.0069519877,0
1,0.99422866,1
0,0.011902064,0
0,0.005300164,0
1,0.9471663,1
0,0.0049040914,0
1,0.99998295,1
0,0.0077530146,0
0,0.0069517493,0
0,0.00013637543,0
0,0.0041995943,0
1,0.9999956,1
1,0.9985393,1
1,0.99697936,1
0,0.002736777,0
1,0.99974847,1
1,0.9472258,1
0,0.0051544607,0
0,0.0054410994,0
0,0.0016513467,0
0,0.005154133,0
0,0.01029858,0
0,7.1018934e-05,0
0,0.024472356,0
1,0.99472964,1
0,0.035235167,0
1,0.9885755,1
1,0.9991366,1
1,0.9999976,1
0,8.1181526e-05,0
1,0.99981916,1
0,0.002738744,0
1,0.999989,1
1,0.9999801,1
1,0.99998343,1
1,0.99980366,1
1,0.9920414,1
1,0.95453686,1
1,0.9984951,1
0,0.0013694167,0
0,0.004446268,0
1,0.99961096,1
0,0.002012819,0
0,0.0060329437,0
0,0.004113227,0
0,0.0051632226,0
1,0.99701357,1
1,0.9345741,1
0,0.0366458,0
0,0.010527194,0
1,0.98984146,1
0,0.011516064,0
1,0.9898485,1
0,9.173155e-05,0
1,0.9893296,1
0,2.387166e-05,0
0,0.0058014393,0
0,0.0015335381,0
1,0.99970293,1
1,0.99386525,1
1,0.9986837,1
1,0.99944,1
1,0.99999213,1
0,0.020336747,0
0,0.010524005,0
1,0.99973404,1
1,0.99951875,1
1,0.9999304,1
1,0.9976555,1
1,0.94103926,1
1,0.9701332,1
0,0.010299683,0
0,0.0018725097,0
0,0.008839756,0
1,0.9734869,1
1,0.9999927,1
0,0.010165215,0
0,0.0027367175,0
1,0.9865942,1
0,0.011993617,0
1,0.9956907,1
0,0.07435909,0
1,0.99768686,1
1,0.98743725,1
1,0.9996597,1
0,0.00011399388,0
0,0.011033386,0
1,0.99998343,1
0,0.029383242,0
0,0.006951362,0
0,0.005578667,0
1,0.99992335,1
1,0.99978495,1
1,0.9471544,1
0,0.004871458,0
0,0.004195094,0
1,0.9999933,1
0,0.0035836697,0
0,0.013453692,0
1,0.99998236,1
1,0.99998784,1
0,0.0037122369,0
1,0.99583125,1
1,0.99951863,1
1,0.99997306,1
0,0.009147108,0
1,0.99817777,1
1,0.99992,1
0,0.002816081,0
0,0.0026233792,0
0,0.008648634,0
1,0.9999684,1
1,0.99736345,1
0,0.0052958727,0
1,0.9964701,1
0,0.007118374,0
1,0.9921251,1
1,0.9999995,1
1,0.99803114,1
1,0.99997544,1
1,0.9996701,1
1,0.99999976,1
0,0.00782001,0
0,0.0069516897,0
1,0.9983189,1
0,0.008759618,0
0,0.005154878,0
1,0.9999541,1
1,0.9982459,1
1,0.96637964,1
1,0.9999769,1
1,0.9950545,1
0,0.0016103983,0
0,0.012231201,0
0,0.006920755,0
0,0.00858286,0
1,0.9957571,1
1,0.9999705,1
1,0.9535345,1
0,0.001978457,0
1,0.99995077,1
0,0.002418995,0
0,0.00059482455,0
1,0.97338355,1
1,0.9944495,1
0,0.0016700327,0
1,0.99965394,1
1,0.99989724,1
1,0.9997393,1
0,0.0029082298,0
1,0.9998802,1
1,0.96408933,1
0,6.636977e-05,0
1,0.9999979,1
0,0.01029861,0
1,0.9999715,1
1,0.9796058,1
0,2.861023e-05,0
0,0.0066719055,0
1,0.9999831,1
0,0.020262599,0
1,0.99693674,1
1,0.9999684,1
0,0.011036754,0
0,0.0070843697,0
0,0.0042481124,0
1,0.99445134,1
1,0.9999963,1
0,0.043834627,0
1,0.9997246,1
0,0.0059428513,0
1,0.9999653,1
1,0.99691296,1
1,0.99904025,1
1,0.99998635,1
0,0.008762509,0
1,0.9999839,1
0,0.0058082044,0
1,0.99999636,1
1,0.99998605,1
0,0.012579173,0
0,0.00054749846,0
1,0.9998648,1
0,0.005943209,0
1,0.99496883,1
1,0.9882133,1
0,0.005942762,0
1,0.99641645,1
1,0.9999715,1
1,0.7691413,1
0,0.0007941723,0
0,0.01318568,0
1,0.9997615,1
1,0.9986993,1
0,0.016479403,0
0,0.045656115,0
1,0.9262951,1
0,0.009790599,0
1,0.9999102,1
0,1.9848347e-05,0
1,0.9922134,1
0,0.011039823,0
1,0.9998304,1
0,0.0059410036,0
0,0.003272146,0
1,0.99935305,1
0,0.0014587641,0
1,0.98601377,1
1,0.9992504,1
1,0.99962664,1
1,0.99764,1
0,7.987022e-06,0
0,0.00018578768,0
1,0.9915242,1
1,0.99548626,1
0,0.011515617,0
0,0.009970576,0
1,0.117388666,0
1,0.9999739,1
1,0.9988828,1
1,0.99999833,1
0,0.0013039708,0
0,0.0060330927,0
0,0.0070850253,0
1,0.99574256,1
0,0.01666075,0
0,0.004906088,0
0,0.033610582,0
0,0.009791106,0
0,0.0030893683,0
0,0.06515366,0
0,0.006028801,0
0,0.021257043,0
1,0.9589569,1
0,0.005632788,0
0,0.0007895529,0
1,0.9972023,1
0,0.006422788,0
1,0.9999715,1
1,0.9999922,1
1,0.9999989,1
0,0.04382208,0
1,0.98659885,1
1,0.98257256,1
1,0.9999359,1
0,0.003430456,0
1,0.99999905,1
1,0.99536335,1
0,4.5478344e-05,0
0,0.004344374,0
0,0.0041947067,0
1,0.9899382,1
0,0.0622108,0
0,0.0035640597,0
0,0.007394552,0
0,0.008565247,0
1,0.9864161,1
0,8.556247e-05,0
0,0.0043453276,0
1,0.999951,1
1,0.99346066,1
1,0.6624757,1
1,0.9999862,1
0,0.0079702735,0
0,0.00434348,0
1,0.9999781,1
1,0.99031854,1
1,0.99949753,1
0,9.161234e-05,0
0,0.00996843,0
1,0.9987818,1
0,0.013688147,0
0,0.0006926954,0
1,0.99789613,1
1,0.93263394,1
1,0.99985254,1
0,0.0016846955,0
1,0.9999766,1
1,0.9999715,1
1,0.9963798,1
0,0.0021181405,0
0,0.0127495825,0
1,0.9997525,1
1,0.998579,1
1,0.99968123,1
1,0.9999892,1
1,0.9999604,1
0,0.005155146,0
0,3.963709e-06,0
0,0.0031784177,0
1,0.9908625,1
1,0.987286,1
1,0.9978115,1
1,0.99949217,1
1,0.9999541,1
0,0.004924357,0
0,0.004013896,0
1,0.9979701,1
0,0.00654456,0
1,0.99999833,1
1,0.9963958,1
1,0.99444985,1
1,0.99986696,1
1,0.13407296,0
1,0.9999934,1
1,0.9990686,1
1,0.9983094,1
0,0.00072166324,0
0,0.050202727,0
0,0.012099355,0
0,0.009136826,0
0,0.005945623,0
1,0.99991024,1
1,0.9985077,1
0,0.0018276274,0
1,0.9999083,1
0,1.3828278e-05,0
1,0.99705523,1
0,0.0043439865,0
1,0.9942522,1
0,0.0051566362,0
0,0.005941093,0
0,0.0037674308,0
0,0.00695166,0
1,0.9998817,1
0,0.0026251376,0
0,8.267164e-05,0
1,0.99429965,1
1,0.99996996,1
1,0.9999885,1
1,0.99864054,1
0,0.00050881505,0
1,0.9999942,1
0,0.0003553331,0
1,0.99993414,1
1,0.99970424,1
0,0.0019436479,0
1,0.9944509,1
1,0.9998095,1
1,0.99978054,1
1,0.9999996,1
0,0.0017772615,0
0,0.00042799115,0
1,0.99920726,1
1,0.99998784,1
0,0.0011870563,0
0,5.081296e-05,0
0,0.020249516,0
0,0.0020129979,0
0,7.9125166e-05,0
0,0.004570514,0
1,0.99933773,1
0,0.003178686,0
0,0.052975386,0
1,0.9966738,1
0,0.007970065,0
0,0.0077595413,0
0,0.00012463331,0
1,0.9999839,1
1,0.99835443,1
0,0.0026210845,0
0,0.007674724,0
0,0.003584534,0
0,0.003710121,0
0,7.5399876e-06,0
1,0.99998,1
1,0.99736214,1
1,0.9999318,1
0,0.00914529,0
1,0.9999924,1
1,0.9990994,1
1,0.96407807,1
1,0.99781203,1
0,0.00041261315,0
1,0.9403023,1
0,3.504753e-05,0
1,0.99689895,1
1,0.99724114,1
0,0.00025868416,0
1,0.9999077,1
0,0.0043455064,0
1,0.9999891,1
1,0.9939817,1
0,0.00026351213,0
0,0.012234688,0
0,2.7656555e-05,0
1,0.9953784,1
1,0.9956907,1
0,0.0077570975,0
1,0.9988122,1
0,0.0008134842,0
0,0.010527015,0
1,0.98779637,1
0,0.0060325563,0
1,0.9941138,1
1,0.9999801,1
0,0.0068009794,0
0,0.032994688,0
0,0.00038039684,0
1,0.9999998,1
0,0.0017778873,0
0,0.008926958,0
0,0.021868914,0
0,0.0010184944,0
1,0.0007825494,0
1,0.99970317,1
1,0.9999976,1
0,0.0051568747,0
1,0.99859416,1
1,0.9985082,1
1,0.9997585,1
1,0.9999964,1
0,0.0014548302,0
1,0.99927187,1
1,0.9999918,1
0,0.0006596446,0
0,0.018844396,0
1,0.9999995,1
1,0.99986684,1
0,0.000546813,0
0,0.013702244,0
0,0.010528117,0
1,0.9950539,1
0,0.012979269,0
0,0.01853612,0
1,0.9999687,1
0,0.012745023,0
1,0.99999636,1
0,0.009049684,0
0,0.020260602,0
0,0.0017777383,0
0,0.006154746,0
0,0.006918758,0
0,0.0015013218,0
0,0.008799821,0
0,0.004169166,0
1,0.99167037,1
1,0.97482216,1
1,0.9987682,1
1,0.9981742,1
1,0.99997294,1
1,0.9999794,1
0,0.0004657209,0
1,0.99472725,1
1,0.9835062,1
0,0.09861079,0
0,0.0013633966,0
0,0.0099719465,0
1,0.9999639,1
1,0.999648,1
0,0.00048351288,0
0,0.0033363998,0
1,0.9991342,1
1,0.9944496,1
1,0.9923513,1
0,0.008756816,0
1,0.9999776,1
0,4.965067e-05,0
0,0.005145192,0
0,0.050210357,0
1,0.999133,1
1,0.9898524,1
0,0.0115183,0
1,0.9748173,1
1,0.99697757,1
1,0.999743,1
1,0.991909,1
1,0.98657405,1
1,0.9975876,1
1,0.9994061,1
0,0.012745917,0
0,0.023487836,0
0,0.011523008,0
1,0.9976553,1
0,0.005430013,0
0,0.005944252,0
1,0.9978182,1
0,0.0035847425,0
1,0.50720114,1
0,0.006544709,0
0,0.00062319636,0
0,0.011044294,0
0,0.00037518144,0
1,0.9932904,1
0,8.201599e-05,0
0,0.0026219785,0
1,0.99462575,1
0,0.05556658,0
0,0.02400902,0
0,0.00022438169,0
0,0.010385424,0
0,0.004393965,0
1,0.99902964,1
1,0.9988828,1
1,0.99903446,1
0,0.0097361505,0
0,0.0021934211,0
1,0.9857899,1
1,0.99997383,1
1,0.96407443,1
1,0.9934629,1
0,3.0606985e-05,0
1,0.9994401,1
1,0.9999964,1
0,0.0040504336,0
1,0.9980509,1
0,0.0006222427,0
0,0.04566738,0
0,0.074109435,0
0,0.00941512,0
0,0.0010083914,0
1,0.9999182,1
1,0.9471743,1
0,0.0077526867,0
0,0.0059463084,0
1,0.9998971,1
0,0.007084608,0
0,0.0005362034,0
0,4.1037798e-05,0
1,0.9969951,1
0,0.0010189116,0
0,0.009975255,0
0,0.00046858191,0
0,0.004052371,0
0,0.00016108155,0
1,0.9999603,1
0,0.006952852,0
1,0.9797107,1
1,0.9949802,1
0,0.0003041029,0
1,0.99756384,1
1,0.9853133,1
0,0.0043444037,0
0,0.00015029311,0
0,0.0034323037,0
1,0.9840206,1
0,0.019918501,0
0,0.101448864,0
0,0.00515458,0
1,0.9853835,1
0,0.0011092424,0
1,0.9999648,1
0,0.00080919266,0
1,0.9999645,1
0,0.000108003616,0
0,0.010526508,0
0,0.0021681488,0
1,0.9727131,1
0,3.361702e-05,0
0,5.1885843e-05,0
0,0.008800298,0
0,0.011035174,0
0,0.0028128326,0
1,0.99998355,1
1,0.99997437,1
1,0.99999094,1
1,0.99997765,1
1,0.99569094,1
1,0.99790436,1
0,0.0043446124,0
1,0.99999905,1
0,0.00013503432,0
0,0.00594154,0
0,0.007971555,0
0,0.0040509403,0
0,8.5532665e-05,0
1,0.99950063,1
0,0.004249543,0
1,0.9992994,1
1,0.9999082,1
1,0.9999938,1
0,0.0041959584,0
0,0.0031788945,0
0,0.0077177286,0
0,0.0059425235,0
0,0.012529522,0
1,0.9999968,1
0,0.0018709004,0
0,0.0051386356,0
0,0.0011441112,0
0,0.0050680935,0
0,0.0058048666,0
0,0.03662306,0
1,0.99732333,1
1,0.9724718,1
1,0.9938556,1
1,0.9986465,1
1,0.99893254,1
0,0.002613157,0
0,0.003989339,0
1,0.99997383,1
1,0.9999782,1
1,0.9999961,1
1,0.99999714,1
1,0.98984885,1
1,0.99541277,1
1,0.99970925,1
0,0.0048731565,0
1,0.9964222,1
1,0.96897346,1
0,0.0012649894,0
1,0.99999917,1
1,0.99999416,1
0,0.0071744323,0
1,0.99999404,1
1,0.9960115,1
0,0.0058076084,0
0,0.007971525,0
0,0.0059494376,0
0,0.009414196,0
0,0.024070203,0
1,0.999969,1
1,0.99941325,1
1,0.9996178,1
1,0.9999508,1
1,0.9996542,1
0,0.077107966,0
0,0.0069519877,0
0,0.00490582,0
1,0.99995327,1
1,0.9999861,1
0,0.028868765,0
1,0.9999801,1
1,0.9997075,1
0,0.020267963,0
0,0.020983964,0
1,0.999997,1
1,0.99797976,1
0,2.297759e-05,0
1,0.99759746,1
0,0.012749642,0
0,0.009145856,0
1,0.0009782016,0
1,0.9965229,1
0,0.005143374,0
0,0.0057986975,0
1,0.9942986,1
0,0.013600975,0
0,0.005154282,0
1,0.9912396,1
0,0.015050054,0
0,0.0042493343,0
1,0.9991879,1
1,0.995224,1
0,0.0042488277,0
0,0.007901937,0
1,0.9999949,1
0,0.004393548,0
0,0.011515468,0
0,0.032715082,0
1,0.99999905,1
1,0.9998772,1
1,0.99998164,1
1,0.99805766,1
0,0.0034300983,0
1,0.9980271,1
0,0.008041024,0
1,0.9999987,1
0,0.0037114918,0
1,0.9999715,1
1,0.99751186,1
1,0.99995744,1
0,0.0003350377,0
0,0.028893054,0
1,0.9979929,1
0,0.04576075,0
1,0.9986297,1
1,0.9847481,1
1,0.9998924,1
0,0.0021511912,0
1,0.979612,1
0,0.0051386654,0
0,0.0051410794,0
0,0.0035853088,0
1,0.99996334,1
1,0.9912653,1
0,0.017265767,0
0,0.005707085,0
0,0.004252374,0
0,0.003076762,0
0,0.00017601252,0
0,0.0020102262,0
0,0.0025541186,0
0,0.0024864972,0
1,0.99998164,1
1,0.9999926,1
0,0.0014320016,0
0,0.0020136237,0
0,0.0002654791,0
0,0.0086529255,0
1,0.999997,1
1,0.99285454,1
1,0.999331,1
0,0.0005771816,0
1,0.9988815,1
1,0.9983314,1
1,0.9326472,1
0,0.006950468,0
1,0.9965832,1
1,0.9999075,1
1,0.9999566,1
0,3.167987e-05,0
1,0.99997807,1
1,0.9999715,1
0,3.5762787e-05,0
0,4.8220158e-05,0
1,0.9999814,1
0,0.0002808869,0
1,0.9994445,1
1,0.99815154,1
1,0.9748213,1
0,0.0021968186,0
0,0.0125314,0
1,0.9970654,1
1,0.9989717,1
1,0.9759634,1
0,0.0041959584,0
0,0.00018924475,0
0,0.009968072,0
0,0.00014775991,0
0,0.008205086,0
0,0.0003015697,0
0,0.0077571273,0
1,0.99997115,1
1,0.999979,1
0,0.010962367,0
0,0.002197951,0
0,0.00014200807,0
0,0.0051383674,0
1,0.95799637,1
0,0.118628055,0
1,0.99932814,1
1,0.99987423,1
0,2.8520823e-05,0
1,0.9999857,1
0,0.0076175034,0
1,0.99932975,1
1,0.9867303,1
1,0.9999807,1
0,0.012522399,0
0,0.014508724,0
0,0.005300045,0
1,0.9992739,1
1,0.999997,1
0,0.0027509928,0
1,0.9853287,1
1,0.9877362,1
0,0.0051414073,0
1,0.997713,1
0,0.009972006,0
1,0.9990389,1
1,0.99990296,1
0,0.0065840483,0
0,0.0073952377,0
0,0.0004992187,0
0,0.005568236,0
1,0.99944,1
0,0.014364511,0
1,0.99153036,1
0,0.0020132065,0
0,0.018212646,0
1,0.999902,1
1,0.9999969,1
0,0.007970542,0
1,0.9991596,1
1,0.9999851,1
0,3.516674e-05,0
0,0.0002488196,0
0,0.0042516887,0
1,0.9616138,1
0,0.0008805692,0
0,0.0030340254,0
1,0.9994288,1
1,0.9970658,1
0,0.007619202,0
1,0.9998859,1
0,0.00042694807,0
0,8.881092e-06,0
1,0.99998343,1
1,0.99993575,1
1,0.9997399,1
1,0.9999378,1
0,0.0019994378,0
0,0.0021354854,0
1,0.9999468,1
0,0.007753551,0
0,0.044382066,0
1,0.99886537,1
0,0.011523545,0
0,0.0049064457,0
1,0.95311934,1
1,0.9968898,1
1,0.9989558,1
0,0.0037127137,0
1,0.9950577,1
1,0.9981066,1
0,0.0043672025,0
1,0.9457186,1
0,0.009143382,0
0,0.007974297,0
1,0.9999945,1
1,0.9999851,1
0,0.0041956306,0
1,0.99996537,1
1,0.985327,1
1,0.97544366,1
1,0.9998568,1
1,0.9899398,1
1,0.9869552,1
1,0.99800104,1
0,0.00028917193,0
0,0.005940616,0
1,0.99868405,1
1,0.99967813,1
0,0.0012054145,0
0,0.005297005,0
0,0.010273039,0
1,0.9999058,1
0,0.003430158,0
0,0.012756258,0
0,0.009474397,0
0,0.023647308,0
0,0.0010189712,0
1,0.99971867,1
1,0.9999739,1
0,0.004247397,0
0,0.0042521954,0
0,0.013698369,0
0,0.0026950538,0
0,0.0027348697,0
1,0.9999814,1
1,0.97689134,1
0,0.0034300983,0
0,0.0051407814,0
1,0.9081782,1
1,0.999316,1
0,0.0110493,0
1,0.9998448,1
0,0.004734397,0
1,0.9999807,1
0,0.037695765,0
1,0.99715316,1
1,0.9993969,1
1,0.9999715,1
0,1.6480684e-05,0
0,0.014125109,0
0,0.0041950345,0
1,0.9810995,1
1,0.98109484,1
1,0.9998095,1
0,0.011034936,0
0,0.012750268,0
0,0.008803695,0
0,0.05721736,0
0,0.007357836,0
0,0.0052616,0
1,0.99999094,1
0,0.0022301674,0
0,0.006951511,0
1,0.99998266,1
0,0.044913918,0
1,0.9996488,1
0,0.0006416142,0
0,0.0028948486,0
1,0.99997675,1
0,0.047965616,0
1,0.9999341,1
0,0.012531787,0
0,0.006819397,0
1,0.9990083,1
0,0.005142063,0
0,0.0005069673,0
1,0.99642444,1
1,0.9998373,1
0,0.009144783,0
0,0.014469683,0
0,0.009143859,0
1,0.9988493,1
1,0.99762845,1
1,0.99217457,1
1,0.9999892,1
1,0.9999818,1
1,0.99947095,1
0,0.0051557124,0
0,0.0023740828,0
1,0.9956894,1
0,0.0051538646,0
0,0.0059443116,0
1,0.9968501,1
1,0.99997294,1
0,0.008723021,0
0,0.0065436065,0
0,0.0069514215,0
0,5.504489e-05,0
0,0.004294187,0
1,0.9990083,1
0,9.459257e-05,0
0,0.01517275,0
0,0.0070873797,0
0,0.0023414493,0
1,0.9999708,1
0,0.007970512,0
0,0.011844546,0
0,0.0077165067,0
0,0.008156687,0
0,0.00037765503,0
0,0.0032854974,0
0,0.008581191,0
0,0.008800238,0
0,0.0059402883,0
1,0.9995434,1
0,0.00030857325,0
0,0.0035861433,0
0,0.00014770031,0
1,0.97482073,1
0,0.0026358664,0
1,0.9999988,1
0,0.009476393,0
0,0.017043859,0
1,0.9999958,1
1,0.9992058,1
0,0.0026233792,0
0,0.003280878,0
0,0.0003323853,0
0,0.0039937794,0
0,0.007753283,0
0,0.011525333,0
0,0.0051059723,0
1,0.99999726,1
0,0.012531102,0
0,0.014122605,0
0,0.00032949448,0
0,0.0041958094,0
1,0.9999801,1
1,0.999951,1
